2024-02-06-12-29-23-665421,1707193763,499.99
2024-02-24-02-03-32-083265,1708711412,449.39000000000004
2024-02-26-17-07-13-868038,1708938433,459.89000000000004
2024-03-01-15-31-43-267590,1709278303,486.56999999999994
2024-03-02-20-45-33-654155,1709383533,470.45
2024-03-04-11-03-37-196085,1709521417,482.06
2024-03-06-20-02-36-391014,1709726556,488.64
2024-03-11-15-44-44-498044,1710143084,499.05
2024-03-19-15-36-31-538255,1710833791,520.0400000000001
2024-03-30-10-54-44-137208,1711767284,521.55
